Record number,status,Jump,Cycle,Steps,Current(A),Capacity(Ah),Voltage(V),Relative Time(h:min:s.ms),Real Time(h:min:s.ms)
13902,CCCV DChg,52,9,42,-0.00052988,0.00114461,0.0499,1:32:30.000,2021-07-27 10:33:10
13903,CCCV DChg,52,9,42,-0.00051568,0.00114897,0.0499,1:33:00.000,2021-07-27 10:33:40
13904,CCCV DChg,52,9,42,-0.00050155,0.00115320,0.0496,1:33:30.000,2021-07-27 10:34:10
13905,CCCV DChg,52,9,42,-0.00048840,0.00115733,0.0496,1:34:00.000,2021-07-27 10:34:40
13906,CCCV DChg,52,9,42,-0.00047526,0.00116134,0.0499,1:34:30.000,2021-07-27 10:35:10
13907,CCCV DChg,52,9,42,-0.00046230,0.00116525,0.0499,1:35:00.000,2021-07-27 10:35:40
13908,CCCV DChg,52,9,42,-0.00044983,0.00116905,0.0499,1:35:30.000,2021-07-27 10:36:10
13909,CCCV DChg,52,9,42,-0.00043774,0.00117275,0.0502,1:36:00.000,2021-07-27 10:36:40
13910,CCCV DChg,52,9,42,-0.00042602,0.00117634,0.0496,1:36:30.000,2021-07-27 10:37:10
13911,CCCV DChg,52,9,42,-0.00041462,0.00117985,0.0499,1:37:00.000,2021-07-27 10:37:40
13912,CCCV DChg,52,9,42,-0.00040352,0.00118325,0.0499,1:37:30.000,2021-07-27 10:38:10
13913,CCCV DChg,52,9,42,-0.00039335,0.00118657,0.0499,1:38:00.000,2021-07-27 10:38:40
13914,CCCV DChg,52,9,42,-0.00038330,0.00118981,0.0499,1:38:30.000,2021-07-27 10:39:10
13915,CCCV DChg,52,9,42,-0.00037357,0.00119296,0.0499,1:39:00.000,2021-07-27 10:39:40
13916,CCCV DChg,52,9,42,-0.00036433,0.00119604,0.0502,1:39:30.000,2021-07-27 10:40:10
13917,CCCV DChg,52,9,42,-0.00035546,0.00119904,0.0496,1:40:00.000,2021-07-27 10:40:40
13918,CCCV DChg,52,9,42,-0.00034691,0.00120196,0.0499,1:40:30.000,2021-07-27 10:41:10
13919,CCCV DChg,52,9,42,-0.00033835,0.00120482,0.0499,1:41:00.000,2021-07-27 10:41:40
13920,CCCV DChg,52,9,42,-0.00033060,0.00120761,0.0499,1:41:30.000,2021-07-27 10:42:10
13921,CCCV DChg,52,9,42,-0.00032328,0.00121033,0.0499,1:42:00.000,2021-07-27 10:42:40
13922,CCCV DChg,52,9,42,-0.00031578,0.00121299,0.0499,1:42:30.000,2021-07-27 10:43:10
13923,CCCV DChg,52,9,42,-0.00030877,0.00121560,0.0499,1:43:00.000,2021-07-27 10:43:40
13924,CCCV DChg,52,9,42,-0.00030189,0.00121814,0.0499,1:43:30.000,2021-07-27 10:44:10
13925,CCCV DChg,52,9,42,-0.00029575,0.00122063,0.0499,1:44:00.000,2021-07-27 10:44:40
13926,CCCV DChg,52,9,42,-0.00028980,0.00122307,0.0499,1:44:30.000,2021-07-27 10:45:10
13927,CCCV DChg,52,9,42,-0.00028435,0.00122546,0.0502,1:45:00.000,2021-07-27 10:45:40
13928,CCCV DChg,52,9,42,-0.00027907,0.00122781,0.0499,1:45:30.000,2021-07-27 10:46:10
13929,CCCV DChg,52,9,42,-0.00027430,0.00123011,0.0499,1:46:00.000,2021-07-27 10:46:40
13930,CCCV DChg,52,9,42,-0.00026965,0.00123238,0.0499,1:46:30.000,2021-07-27 10:47:10
13931,CCCV DChg,52,9,42,-0.00026494,0.00123461,0.0499,1:47:00.000,2021-07-27 10:47:40
13932,CCCV DChg,52,9,42,-0.00026072,0.00123680,0.0499,1:47:30.000,2021-07-27 10:48:10
13933,CCCV DChg,52,9,42,-0.00025682,0.00123895,0.0499,1:48:00.000,2021-07-27 10:48:40
13934,CCCV DChg,52,9,42,-0.00025297,0.00124108,0.0499,1:48:30.000,2021-07-27 10:49:10
13935,CCCV DChg,52,9,42,-0.00024944,0.00124317,0.0502,1:49:00.000,2021-07-27 10:49:40
13936,CCCV DChg,52,9,42,-0.00024596,0.00124523,0.0499,1:49:30.000,2021-07-27 10:50:10
13937,CCCV DChg,52,9,42,-0.00024274,0.00124727,0.0499,1:50:00.000,2021-07-27 10:50:40
13938,CCCV DChg,52,9,42,-0.00023964,0.00124928,0.0499,1:50:30.000,2021-07-27 10:51:10
13939,CCCV DChg,52,9,42,-0.00023660,0.00125126,0.0499,1:51:00.000,2021-07-27 10:51:40
13940,CCCV DChg,52,9,42,-0.00023412,0.00125322,0.0499,1:51:30.000,2021-07-27 10:52:10
13941,CCCV DChg,52,9,42,-0.00023195,0.00125517,0.0499,1:52:00.000,2021-07-27 10:52:40
13942,CCCV DChg,52,9,42,-0.00022966,0.00125709,0.0499,1:52:30.000,2021-07-27 10:53:10
13943,CCCV DChg,52,9,42,-0.00022705,0.00125899,0.0499,1:53:00.000,2021-07-27 10:53:40
13944,CCCV DChg,52,9,42,-0.00022426,0.00126087,0.0499,1:53:30.000,2021-07-27 10:54:10
13945,CCCV DChg,52,9,42,-0.00022197,0.00126273,0.0496,1:54:00.000,2021-07-27 10:54:40
13946,CCCV DChg,52,9,42,-0.00021999,0.00126457,0.0499,1:54:30.000,2021-07-27 10:55:10
13947,CCCV DChg,52,9,42,-0.00021794,0.00126640,0.0499,1:55:00.000,2021-07-27 10:55:40
13948,CCCV DChg,52,9,42,-0.00021583,0.00126821,0.0499,1:55:30.000,2021-07-27 10:56:10
13949,CCCV DChg,52,9,42,-0.00021378,0.00127000,0.0502,1:56:00.000,2021-07-27 10:56:40
13950,CCCV DChg,52,9,42,-0.00021155,0.00127177,0.0499,1:56:30.000,2021-07-27 10:57:10
13951,CCCV DChg,52,9,42,-0.00020982,0.00127352,0.0499,1:57:00.000,2021-07-27 10:57:40
13952,CCCV DChg,52,9,42,-0.00020789,0.00127526,0.0502,1:57:30.000,2021-07-27 10:58:10
13953,CCCV DChg,52,9,42,-0.00020585,0.00127699,0.0496,1:58:00.000,2021-07-27 10:58:40
13954,CCCV DChg,52,9,42,-0.00020386,0.00127870,0.0496,1:58:30.000,2021-07-27 10:59:10
13955,CCCV DChg,52,9,42,-0.00020207,0.00128039,0.0499,1:59:00.000,2021-07-27 10:59:40
13956,CCCV DChg,52,9,42,-0.00020039,0.00128206,0.0502,1:59:30.000,2021-07-27 11:00:10
13957,CCCV DChg,52,9,42,-0.00019853,0.00128373,0.0502,2:00:00.000,2021-07-27 11:00:40
13958,CCCV DChg,52,9,42,-0.00019673,0.00128537,0.0499,2:00:30.000,2021-07-27 11:01:10
13959,CCCV DChg,52,9,42,-0.00019518,0.00128701,0.0499,2:01:00.000,2021-07-27 11:01:40
13960,CCCV DChg,52,9,42,-0.00019357,0.00128863,0.0499,2:01:30.000,2021-07-27 11:02:10
13961,CCCV DChg,52,9,42,-0.00019208,0.00129023,0.0499,2:02:00.000,2021-07-27 11:02:40
13962,CCCV DChg,52,9,42,-0.00019035,0.00129183,0.0499,2:02:30.000,2021-07-27 11:03:10
13963,CCCV DChg,52,9,42,-0.00018911,0.00129341,0.0505,2:03:00.000,2021-07-27 11:03:40
13964,CCCV DChg,52,9,42,-0.00018750,0.00129498,0.0499,2:03:30.000,2021-07-27 11:04:10
13965,CCCV DChg,52,9,42,-0.00018619,0.00129653,0.0502,2:04:00.000,2021-07-27 11:04:40
13966,CCCV DChg,52,9,42,-0.00018458,0.00129808,0.0496,2:04:30.000,2021-07-27 11:05:10
13967,CCCV DChg,52,9,42,-0.00018309,0.00129961,0.0499,2:05:00.000,2021-07-27 11:05:40
13968,CCCV DChg,52,9,42,-0.00018173,0.00130113,0.0499,2:05:30.000,2021-07-27 11:06:10
13969,CCCV DChg,52,9,42,-0.00018049,0.00130264,0.0499,2:06:00.000,2021-07-27 11:06:40
13970,CCCV DChg,52,9,42,-0.00017888,0.00130413,0.0499,2:06:30.000,2021-07-27 11:07:10
13971,CCCV DChg,52,9,42,-0.00017739,0.00130562,0.0496,2:07:00.000,2021-07-27 11:07:40
13972,CCCV DChg,52,9,42,-0.00017590,0.00130709,0.0496,2:07:30.000,2021-07-27 11:08:10
13973,CCCV DChg,52,9,42,-0.00017441,0.00130855,0.0502,2:08:00.000,2021-07-27 11:08:40
13974,CCCV DChg,52,9,42,-0.00017280,0.00131000,0.0496,2:08:30.000,2021-07-27 11:09:10
13975,CCCV DChg,52,9,42,-0.00017137,0.00131143,0.0499,2:09:00.000,2021-07-27 11:09:40
13976,CCCV DChg,52,9,42,-0.00017001,0.00131285,0.0502,2:09:30.000,2021-07-27 11:10:10
13977,CCCV DChg,52,9,42,-0.00016846,0.00131426,0.0499,2:10:00.000,2021-07-27 11:10:40
13978,CCCV DChg,52,9,42,-0.00016703,0.00131566,0.0499,2:10:30.000,2021-07-27 11:11:10
13979,CCCV DChg,52,9,42,-0.00016542,0.00131705,0.0499,2:11:00.000,2021-07-27 11:11:40
13980,CCCV DChg,52,9,42,-0.00016393,0.00131842,0.0499,2:11:30.000,2021-07-27 11:12:10
13981,CCCV DChg,52,9,42,-0.00016257,0.00131978,0.0502,2:12:00.000,2021-07-27 11:12:40
13982,CCCV DChg,52,9,42,-0.00016108,0.00132113,0.0496,2:12:30.000,2021-07-27 11:13:10
13983,CCCV DChg,52,9,42,-0.00015941,0.00132246,0.0499,2:13:00.000,2021-07-27 11:13:40
13984,CCCV DChg,52,9,42,-0.00015792,0.00132379,0.0499,2:13:30.000,2021-07-27 11:14:10
13985,CCCV DChg,52,9,42,-0.00015631,0.00132510,0.0502,2:14:00.000,2021-07-27 11:14:40
13986,CCCV DChg,52,9,42,-0.00015500,0.00132639,0.0502,2:14:30.000,2021-07-27 11:15:10
13987,CCCV DChg,52,9,42,-0.00015339,0.00132768,0.0499,2:15:00.000,2021-07-27 11:15:40
13988,CCCV DChg,52,9,42,-0.00015184,0.00132895,0.0499,2:15:30.000,2021-07-27 11:16:10
13989,CCCV DChg,52,9,42,-0.00015054,0.00133021,0.0502,2:16:00.000,2021-07-27 11:16:40
13990,CCCV DChg,52,9,42,-0.00014918,0.00133146,0.0502,2:16:30.000,2021-07-27 11:17:10
13991,CCCV DChg,52,9,42,-0.00014744,0.00133269,0.0496,2:17:00.000,2021-07-27 11:17:40
13992,CCCV DChg,52,9,42,-0.00014601,0.00133392,0.0502,2:17:30.000,2021-07-27 11:18:10
13993,CCCV DChg,52,9,42,-0.00014453,0.00133513,0.0499,2:18:00.000,2021-07-27 11:18:40
13994,CCCV DChg,52,9,42,-0.00014291,0.00133633,0.0499,2:18:30.000,2021-07-27 11:19:10
13995,CCCV DChg,52,9,42,-0.00014136,0.00133751,0.0502,2:19:00.000,2021-07-27 11:19:40
13996,CCCV DChg,52,9,42,-0.00013988,0.00133868,0.0499,2:19:30.000,2021-07-27 11:20:10
13997,CCCV DChg,52,9,42,-0.00013826,0.00133984,0.0499,2:20:00.000,2021-07-27 11:20:40
13998,CCCV DChg,52,9,42,-0.00013684,0.00134099,0.0502,2:20:30.000,2021-07-27 11:21:10
13999,CCCV DChg,52,9,42,-0.00013535,0.00134212,0.0505,2:21:00.000,2021-07-27 11:21:40
14000,CCCV DChg,52,9,42,-0.00013392,0.00134324,0.0502,2:21:30.000,2021-07-27 11:22:10
14001,CCCV DChg,52,9,42,-0.00013244,0.00134435,0.0496,2:22:00.000,2021-07-27 11:22:40
14002,CCCV DChg,52,9,42,-0.00013095,0.00134545,0.0502,2:22:30.000,2021-07-27 11:23:10
14003,CCCV DChg,52,9,42,-0.00012952,0.00134653,0.0499,2:23:00.000,2021-07-27 11:23:40
14004,CCCV DChg,52,9,42,-0.00012822,0.00134761,0.0499,2:23:30.000,2021-07-27 11:24:10
14005,CCCV DChg,52,9,42,-0.00012679,0.00134867,0.0496,2:24:00.000,2021-07-27 11:24:40
14006,CCCV DChg,52,9,42,-0.00012549,0.00134972,0.0502,2:24:30.000,2021-07-27 11:25:10
14007,CCCV DChg,52,9,42,-0.00012425,0.00135076,0.0499,2:25:00.000,2021-07-27 11:25:40
14008,CCCV DChg,52,9,42,-0.00012270,0.00135179,0.0499,2:25:30.000,2021-07-27 11:26:10
14009,CCCV DChg,52,9,42,-0.00012152,0.00135281,0.0502,2:26:00.000,2021-07-27 11:26:40
14010,CCCV DChg,52,9,42,-0.00012010,0.00135382,0.0502,2:26:30.000,2021-07-27 11:27:10
14011,CCCV DChg,52,9,42,-0.00011855,0.00135481,0.0496,2:27:00.000,2021-07-27 11:27:40
14012,CCCV DChg,52,9,42,-0.00011731,0.00135580,0.0502,2:27:30.000,2021-07-27 11:28:10
14013,CCCV DChg,52,9,42,-0.00011594,0.00135677,0.0502,2:28:00.000,2021-07-27 11:28:40
14014,CCCV DChg,52,9,42,-0.00011445,0.00135773,0.0499,2:28:30.000,2021-07-27 11:29:10
14015,CCCV DChg,52,9,42,-0.00011328,0.00135868,0.0496,2:29:00.000,2021-07-27 11:29:40
14016,CCCV DChg,52,9,42,-0.00011197,0.00135961,0.0499,2:29:30.000,2021-07-27 11:30:10
14017,CCCV DChg,52,9,42,-0.00011073,0.00136054,0.0499,2:30:00.000,2021-07-27 11:30:40
14018,CCCV DChg,52,9,42,-0.00010943,0.00136146,0.0499,2:30:30.000,2021-07-27 11:31:10
14019,CCCV DChg,52,9,42,-0.00010801,0.00136237,0.0502,2:31:00.000,2021-07-27 11:31:40
14020,CCCV DChg,52,9,42,-0.00010658,0.00136326,0.0499,2:31:30.000,2021-07-27 11:32:10
14021,CCCV DChg,52,9,42,-0.00010534,0.00136414,0.0508,2:32:00.000,2021-07-27 11:32:40
14022,CCCV DChg,52,9,42,-0.00010391,0.00136501,0.0496,2:32:30.000,2021-07-27 11:33:10
14023,CCCV DChg,52,9,42,-0.00010274,0.00136588,0.0502,2:33:00.000,2021-07-27 11:33:40
14024,CCCV DChg,52,9,42,-0.00010168,0.00136673,0.0505,2:33:30.000,2021-07-27 11:34:10
14025,CCCV DChg,52,9,42,-0.00010038,0.00136757,0.0502,2:34:00.000,2021-07-27 11:34:40
14026,CCCV DChg,52,9,42,-0.00009933,0.00136840,0.0505,2:34:30.000,2021-07-27 11:35:10
14027,CCCV DChg,52,9,42,-0.00009821,0.00136922,0.0502,2:35:00.000,2021-07-27 11:35:40
14028,CCCV DChg,52,9,42,-0.00009709,0.00137004,0.0502,2:35:30.000,2021-07-27 11:36:10
14029,CCCV DChg,52,9,42,-0.00009592,0.00137084,0.0499,2:36:00.000,2021-07-27 11:36:40
14030,CCCV DChg,52,9,42,-0.00009480,0.00137164,0.0502,2:36:30.000,2021-07-27 11:37:10
14031,CCCV DChg,52,9,42,-0.00009350,0.00137242,0.0502,2:37:00.000,2021-07-27 11:37:40
14032,CCCV DChg,52,9,42,-0.00009250,0.00137320,0.0505,2:37:30.000,2021-07-27 11:38:10
14033,CCCV DChg,52,9,42,-0.00009139,0.00137396,0.0499,2:38:00.000,2021-07-27 11:38:40
14034,CCCV DChg,52,9,42,-0.00009009,0.00137472,0.0505,2:38:30.000,2021-07-27 11:39:10
14035,CCCV DChg,52,9,42,-0.00008872,0.00137546,0.0502,2:39:00.000,2021-07-27 11:39:40
14036,CCCV DChg,52,9,42,-0.00008748,0.00137620,0.0496,2:39:30.000,2021-07-27 11:40:10
14037,CCCV DChg,52,9,42,-0.00008630,0.00137692,0.0502,2:40:00.000,2021-07-27 11:40:40
14038,CCCV DChg,52,9,42,-0.00008537,0.00137764,0.0502,2:40:30.000,2021-07-27 11:41:10
14039,CCCV DChg,52,9,42,-0.00008426,0.00137834,0.0502,2:41:00.000,2021-07-27 11:41:40
14040,CCCV DChg,52,9,42,-0.00008320,0.00137904,0.0502,2:41:30.000,2021-07-27 11:42:10
14041,CCCV DChg,52,9,42,-0.00008221,0.00137973,0.0502,2:42:00.000,2021-07-27 11:42:40
14042,CCCV DChg,52,9,42,-0.00008122,0.00138041,0.0499,2:42:30.000,2021-07-27 11:43:10
14043,CCCV DChg,52,9,42,-0.00008010,0.00138108,0.0502,2:43:00.000,2021-07-27 11:43:40
14044,CCCV DChg,52,9,42,-0.00007899,0.00138175,0.0499,2:43:30.000,2021-07-27 11:44:10
14045,CCCV DChg,52,9,42,-0.00007787,0.00138240,0.0499,2:44:00.000,2021-07-27 11:44:40
14046,CCCV DChg,52,9,42,-0.00007694,0.00138305,0.0502,2:44:30.000,2021-07-27 11:45:10
14047,CCCV DChg,52,9,42,-0.00007607,0.00138368,0.0496,2:45:00.000,2021-07-27 11:45:40
14048,CCCV DChg,52,9,42,-0.00007508,0.00138431,0.0496,2:45:30.000,2021-07-27 11:46:10
14049,CCCV DChg,52,9,42,-0.00007496,0.00138434,0.0502,2:45:31.500,2021-07-27 11:46:11
14050,Rest,53,9,43,0.00000000,0.00000000,0.0554,0:00:00.000,2021-07-27 11:46:11
14051,Rest,53,9,43,0.00000000,0.00000000,0.0595,0:00:30.000,2021-07-27 11:46:41
14052,Rest,53,9,43,0.00000000,0.00000000,0.0607,0:01:00.000,2021-07-27 11:47:11
14053,Rest,53,9,43,0.00000000,0.00000000,0.0607,0:01:30.000,2021-07-27 11:47:41
14054,CCCV Chg,54,9,44,0.00075105,0.00000000,0.1091,0:00:00.000,2021-07-27 11:47:41
14055,CCCV Chg,54,9,44,0.00075093,0.00000626,0.1271,0:00:30.000,2021-07-27 11:48:11
14056,CCCV Chg,54,9,44,0.00075093,0.00001252,0.1283,0:01:00.000,2021-07-27 11:48:41
14057,CCCV Chg,54,9,44,0.00075093,0.00001877,0.1277,0:01:30.000,2021-07-27 11:49:11
14058,CCCV Chg,54,9,44,0.00075093,0.00002503,0.1280,0:02:00.000,2021-07-27 11:49:41
14059,CCCV Chg,54,9,44,0.00075093,0.00003129,0.1274,0:02:30.000,2021-07-27 11:50:11
14060,CCCV Chg,54,9,44,0.00075093,0.00003755,0.1264,0:03:00.000,2021-07-27 11:50:41
14061,CCCV Chg,54,9,44,0.00075093,0.00004380,0.1264,0:03:30.000,2021-07-27 11:51:11
14062,CCCV Chg,54,9,44,0.00075093,0.00005006,0.1258,0:04:00.000,2021-07-27 11:51:41
14063,CCCV Chg,54,9,44,0.00075093,0.00005632,0.1249,0:04:30.000,2021-07-27 11:52:11
14064,CCCV Chg,54,9,44,0.00075093,0.00006258,0.1249,0:05:00.000,2021-07-27 11:52:41
14065,CCCV Chg,54,9,44,0.00075093,0.00006883,0.1243,0:05:30.000,2021-07-27 11:53:11
14066,CCCV Chg,54,9,44,0.00075086,0.00007509,0.1236,0:06:00.000,2021-07-27 11:53:41
14067,CCCV Chg,54,9,44,0.00075093,0.00008135,0.1233,0:06:30.000,2021-07-27 11:54:11
14068,CCCV Chg,54,9,44,0.00075093,0.00008761,0.1233,0:07:00.000,2021-07-27 11:54:41
14069,CCCV Chg,54,9,44,0.00075093,0.00009386,0.1224,0:07:30.000,2021-07-27 11:55:11
14070,CCCV Chg,54,9,44,0.00075093,0.00010012,0.1224,0:08:00.000,2021-07-27 11:55:41
14071,CCCV Chg,54,9,44,0.00075093,0.00010638,0.1224,0:08:30.000,2021-07-27 11:56:11
14072,CCCV Chg,54,9,44,0.00075086,0.00011264,0.1224,0:09:00.000,2021-07-27 11:56:41
14073,CCCV Chg,54,9,44,0.00075093,0.00011890,0.1218,0:09:30.000,2021-07-27 11:57:11
14074,CCCV Chg,54,9,44,0.00075086,0.00012515,0.1218,0:10:00.000,2021-07-27 11:57:41
14075,CCCV Chg,54,9,44,0.00075093,0.00013141,0.1215,0:10:30.000,2021-07-27 11:58:11
14076,CCCV Chg,54,9,44,0.00075093,0.00013767,0.1212,0:11:00.000,2021-07-27 11:58:41
14077,CCCV Chg,54,9,44,0.00075093,0.00014393,0.1215,0:11:30.000,2021-07-27 11:59:11
14078,CCCV Chg,54,9,44,0.00075093,0.00015018,0.1215,0:12:00.000,2021-07-27 11:59:41
14079,CCCV Chg,54,9,44,0.00075093,0.00015644,0.1212,0:12:30.000,2021-07-27 12:00:11
14080,CCCV Chg,54,9,44,0.00075086,0.00016270,0.1218,0:13:00.000,2021-07-27 12:00:41
14081,CCCV Chg,54,9,44,0.00075086,0.00016896,0.1218,0:13:30.000,2021-07-27 12:01:11
14082,CCCV Chg,54,9,44,0.00075093,0.00017521,0.1215,0:14:00.000,2021-07-27 12:01:41
14083,CCCV Chg,54,9,44,0.00075086,0.00018147,0.1221,0:14:30.000,2021-07-27 12:02:11
14084,CCCV Chg,54,9,44,0.00075086,0.00018773,0.1212,0:15:00.000,2021-07-27 12:02:41
14085,CCCV Chg,54,9,44,0.00075086,0.00019399,0.1221,0:15:30.000,2021-07-27 12:03:11
14086,CCCV Chg,54,9,44,0.00075086,0.00020024,0.1221,0:16:00.000,2021-07-27 12:03:41
14087,CCCV Chg,54,9,44,0.00075093,0.00020650,0.1221,0:16:30.000,2021-07-27 12:04:11
14088,CCCV Chg,54,9,44,0.00075086,0.00021276,0.1224,0:17:00.000,2021-07-27 12:04:41
14089,CCCV Chg,54,9,44,0.00075086,0.00021901,0.1224,0:17:30.000,2021-07-27 12:05:11
14090,CCCV Chg,54,9,44,0.00075086,0.00022527,0.1218,0:18:00.000,2021-07-27 12:05:41
14091,CCCV Chg,54,9,44,0.00075093,0.00023153,0.1224,0:18:30.000,2021-07-27 12:06:11
14092,CCCV Chg,54,9,44,0.00075093,0.00023779,0.1233,0:19:00.000,2021-07-27 12:06:41
14093,CCCV Chg,54,9,44,0.00075093,0.00024405,0.1236,0:19:30.000,2021-07-27 12:07:11
14094,CCCV Chg,54,9,44,0.00075099,0.00025030,0.1240,0:20:00.000,2021-07-27 12:07:41
14095,CCCV Chg,54,9,44,0.00075086,0.00025656,0.1236,0:20:30.000,2021-07-27 12:08:11
14096,CCCV Chg,54,9,44,0.00075086,0.00026282,0.1243,0:21:00.000,2021-07-27 12:08:41
14097,CCCV Chg,54,9,44,0.00075093,0.00026908,0.1240,0:21:30.000,2021-07-27 12:09:11
14098,CCCV Chg,54,9,44,0.00075086,0.00027533,0.1246,0:22:00.000,2021-07-27 12:09:41
14099,CCCV Chg,54,9,44,0.00075093,0.00028159,0.1252,0:22:30.000,2021-07-27 12:10:11
14100,CCCV Chg,54,9,44,0.00075093,0.00028785,0.1255,0:23:00.000,2021-07-27 12:10:41
14101,CCCV Chg,54,9,44,0.00075093,0.00029411,0.1255,0:23:30.000,2021-07-27 12:11:11
14102,CCCV Chg,54,9,44,0.00075093,0.00030036,0.1261,0:24:00.000,2021-07-27 12:11:41
14103,CCCV Chg,54,9,44,0.00075093,0.00030662,0.1264,0:24:30.000,2021-07-27 12:12:11
14104,CCCV Chg,54,9,44,0.00075093,0.00031288,0.1267,0:25:00.000,2021-07-27 12:12:41
14105,CCCV Chg,54,9,44,0.00075093,0.00031914,0.1277,0:25:30.000,2021-07-27 12:13:11
14106,CCCV Chg,54,9,44,0.00075093,0.00032539,0.1277,0:26:00.000,2021-07-27 12:13:41
14107,CCCV Chg,54,9,44,0.00075093,0.00033165,0.1280,0:26:30.000,2021-07-27 12:14:11
14108,CCCV Chg,54,9,44,0.00075093,0.00033791,0.1289,0:27:00.000,2021-07-27 12:14:41
14109,CCCV Chg,54,9,44,0.00075093,0.00034417,0.1295,0:27:30.000,2021-07-27 12:15:11
14110,CCCV Chg,54,9,44,0.00075093,0.00035043,0.1295,0:28:00.000,2021-07-27 12:15:41
14111,CCCV Chg,54,9,44,0.00075093,0.00035668,0.1298,0:28:30.000,2021-07-27 12:16:11
14112,CCCV Chg,54,9,44,0.00075093,0.00036294,0.1298,0:29:00.000,2021-07-27 12:16:41
14113,CCCV Chg,54,9,44,0.00075093,0.00036920,0.1317,0:29:30.000,2021-07-27 12:17:11
14114,CCCV Chg,54,9,44,0.00075093,0.00037546,0.1326,0:30:00.000,2021-07-27 12:17:41
14115,CCCV Chg,54,9,44,0.00075086,0.00038171,0.1326,0:30:30.000,2021-07-27 12:18:11
14116,CCCV Chg,54,9,44,0.00075093,0.00038797,0.1339,0:31:00.000,2021-07-27 12:18:41
14117,CCCV Chg,54,9,44,0.00075093,0.00039423,0.1342,0:31:30.000,2021-07-27 12:19:11
14118,CCCV Chg,54,9,44,0.00075093,0.00040049,0.1351,0:32:00.000,2021-07-27 12:19:41
14119,CCCV Chg,54,9,44,0.00075093,0.00040674,0.1354,0:32:30.000,2021-07-27 12:20:11
14120,CCCV Chg,54,9,44,0.00075093,0.00041300,0.1367,0:33:00.000,2021-07-27 12:20:41
14121,CCCV Chg,54,9,44,0.00075093,0.00041926,0.1376,0:33:30.000,2021-07-27 12:21:11
14122,CCCV Chg,54,9,44,0.00075086,0.00042552,0.1382,0:34:00.000,2021-07-27 12:21:41
14123,CCCV Chg,54,9,44,0.00075093,0.00043178,0.1395,0:34:30.000,2021-07-27 12:22:11
14124,CCCV Chg,54,9,44,0.00075093,0.00043803,0.1401,0:35:00.000,2021-07-27 12:22:41
14125,CCCV Chg,54,9,44,0.00075093,0.00044429,0.1404,0:35:30.000,2021-07-27 12:23:11
14126,CCCV Chg,54,9,44,0.00075093,0.00045055,0.1413,0:36:00.000,2021-07-27 12:23:41
14127,CCCV Chg,54,9,44,0.00075093,0.00045681,0.1422,0:36:30.000,2021-07-27 12:24:11
14128,CCCV Chg,54,9,44,0.00075086,0.00046306,0.1429,0:37:00.000,2021-07-27 12:24:41
14129,CCCV Chg,54,9,44,0.00075093,0.00046932,0.1435,0:37:30.000,2021-07-27 12:25:11
14130,CCCV Chg,54,9,44,0.00075093,0.00047558,0.1435,0:38:00.000,2021-07-27 12:25:41
14131,CCCV Chg,54,9,44,0.00075093,0.00048184,0.1447,0:38:30.000,2021-07-27 12:26:11
14132,CCCV Chg,54,9,44,0.00075093,0.00048809,0.1450,0:39:00.000,2021-07-27 12:26:41
14133,CCCV Chg,54,9,44,0.00075093,0.00049435,0.1457,0:39:30.000,2021-07-27 12:27:11
14134,CCCV Chg,54,9,44,0.00075086,0.00050061,0.1457,0:40:00.000,2021-07-27 12:27:41
14135,CCCV Chg,54,9,44,0.00075086,0.00050687,0.1472,0:40:30.000,2021-07-27 12:28:11
14136,CCCV Chg,54,9,44,0.00075093,0.00051312,0.1472,0:41:00.000,2021-07-27 12:28:41
14137,CCCV Chg,54,9,44,0.00075086,0.00051938,0.1478,0:41:30.000,2021-07-27 12:29:11
14138,CCCV Chg,54,9,44,0.00075093,0.00052564,0.1478,0:42:00.000,2021-07-27 12:29:41
14139,CCCV Chg,54,9,44,0.00075093,0.00053190,0.1484,0:42:30.000,2021-07-27 12:30:11
14140,CCCV Chg,54,9,44,0.00075093,0.00053816,0.1484,0:43:00.000,2021-07-27 12:30:41
14141,CCCV Chg,54,9,44,0.00075093,0.00054441,0.1491,0:43:30.000,2021-07-27 12:31:11
14142,CCCV Chg,54,9,44,0.00075093,0.00055067,0.1494,0:44:00.000,2021-07-27 12:31:41
14143,CCCV Chg,54,9,44,0.00075093,0.00055693,0.1494,0:44:30.000,2021-07-27 12:32:11
14144,CCCV Chg,54,9,44,0.00075093,0.00056319,0.1500,0:45:00.000,2021-07-27 12:32:41
14145,CCCV Chg,54,9,44,0.00075093,0.00056944,0.1500,0:45:30.000,2021-07-27 12:33:11
14146,CCCV Chg,54,9,44,0.00075093,0.00057570,0.1506,0:46:00.000,2021-07-27 12:33:41
14147,CCCV Chg,54,9,44,0.00075093,0.00058196,0.1509,0:46:30.000,2021-07-27 12:34:11
14148,CCCV Chg,54,9,44,0.00075093,0.00058822,0.1509,0:47:00.000,2021-07-27 12:34:41
14149,CCCV Chg,54,9,44,0.00075093,0.00059447,0.1512,0:47:30.000,2021-07-27 12:35:11
14150,CCCV Chg,54,9,44,0.00075093,0.00060073,0.1512,0:48:00.000,2021-07-27 12:35:41
14151,CCCV Chg,54,9,44,0.00075093,0.00060699,0.1519,0:48:30.000,2021-07-27 12:36:11
